형태소,품사,문어_횟수,문어_비율,문어_파일,문어_의미,구어_횟수,구어_의미,구어_파일,구어_의미,전체_횟수,전체_비율,전체_파일,전체_의미
느지막,XR,10,0.00%,7,0,1,0.00%,1,0,11,0.00%,8,0
편평,XR,11,0.00%,5,0,0,0.00%,0,0,11,0.00%,5,0
해쓱,XR,11,0.00%,10,0,0,0.00%,0,0,11,0.00%,10,0
활성,XR,11,0.00%,3,0,0,0.00%,0,0,11,0.00%,3,0
희붐,XR,11,0.00%,7,0,0,0.00%,0,0,11,0.00%,7,0
침통,XR,11,0.00%,5,0,0,0.00%,0,0,11,0.00%,5,0
털털,XR,8,0.00%,6,0,3,0.00%,3,0,11,0.00%,9,0
토실,XR,8,0.00%,7,0,3,0.00%,1,0,11,0.00%,8,0
지순,XR,11,0.00%,9,0,0,0.00%,0,0,11,0.00%,9,0
지엄,XR,11,0.00%,7,0,0,0.00%,0,0,11,0.00%,7,0
우울,XR,4,0.00%,3,0,7,0.00%,4,0,11,0.00%,7,0
울울,XR,11,0.00%,6,0,0,0.00%,0,0,11,0.00%,6,0
웅혼,XR,11,0.00%,11,0,0,0.00%,0,0,11,0.00%,11,0
송연,XR,11,0.00%,10,0,0,0.00%,0,0,11,0.00%,10,0
신속,XR,8,0.00%,6,0,3,0.00%,2,0,11,0.00%,8,0
심난,XR,9,0.00%,5,0,2,0.00%,2,0,11,0.00%,7,0
심원,XR,11,0.00%,10,0,0,0.00%,0,0,11,0.00%,10,0
살뜰,XR,11,0.00%,9,0,0,0.00%,0,0,11,0.00%,9,0
뜨끔,XR,10,0.00%,9,0,1,0.00%,1,0,11,0.00%,10,0
마뜩,XR,11,0.00%,9,0,0,0.00%,0,0,11,0.00%,9,0
망극,XR,11,0.00%,8,0,0,0.00%,0,0,11,0.00%,8,0
무근,XR,11,0.00%,11,0,0,0.00%,0,0,11,0.00%,11,0
가열,XR,11,0.00%,8,0,0,0.00%,0,0,11,0.00%,8,0
당혹,XR,0,0.00%,0,0,11,0.00%,4,0,11,0.00%,4,0
찌뿌드드,XR,10,0.00%,9,0,0,0.00%,0,0,10,0.00%,9,0
화,XR,10,0.00%,8,0,0,0.00%,0,0,10,0.00%,8,0
호화찬란,XR,10,0.00%,8,0,0,0.00%,0,0,10,0.00%,8,0
득의만만,XR,10,0.00%,7,0,0,0.00%,0,0,10,0.00%,7,0
로맨틱,XR,10,0.00%,8,0,0,0.00%,0,0,10,0.00%,8,0
무르춤,XR,10,0.00%,5,0,0,0.00%,0,0,10,0.00%,5,0
어리숙,XR,10,0.00%,8,0,0,0.00%,0,0,10,0.00%,8,0
에로틱,XR,10,0.00%,7,0,0,0.00%,0,0,10,0.00%,7,0
현격,XR,10,0.00%,6,0,0,0.00%,0,0,10,0.00%,6,0
쫄깃,XR,10,0.00%,8,0,0,0.00%,0,0,10,0.00%,8,0
통절,XR,10,0.00%,9,0,0,0.00%,0,0,10,0.00%,9,0
의사,XR,10,0.00%,6,0,0,0.00%,0,0,10,0.00%,6,0
장쾌,XR,10,0.00%,8,0,0,0.00%,0,0,10,0.00%,8,0
적의,XR,10,0.00%,1,0,0,0.00%,0,0,10,0.00%,1,0
소홀,XR,10,0.00%,7,0,0,0.00%,0,0,10,0.00%,7,0
앙큼,XR,10,0.00%,6,0,0,0.00%,0,0,10,0.00%,6,0
애처,XR,10,0.00%,6,0,0,0.00%,0,0,10,0.00%,6,0
양양,XR,10,0.00%,9,0,0,0.00%,0,0,10,0.00%,9,0
박정,XR,10,0.00%,8,0,0,0.00%,0,0,10,0.00%,8,0
범연,XR,10,0.00%,10,0,0,0.00%,0,0,10,0.00%,10,0
부박,XR,10,0.00%,7,0,0,0.00%,0,0,10,0.00%,7,0
명철,XR,10,0.00%,8,0,0,0.00%,0,0,10,0.00%,8,0
무결,XR,10,0.00%,7,0,0,0.00%,0,0,10,0.00%,7,0
다기,XR,10,0.00%,6,0,0,0.00%,0,0,10,0.00%,6,0
다사,XR,10,0.00%,10,0,0,0.00%,0,0,10,0.00%,10,0
교교,XR,8,0.00%,8,0,2,0.00%,1,0,10,0.00%,9,0
구가,XR,10,0.00%,5,0,0,0.00%,0,0,10,0.00%,5,0
극미,XR,10,0.00%,4,0,0,0.00%,0,0,10,0.00%,4,0
껑충,XR,10,0.00%,7,0,0,0.00%,0,0,10,0.00%,7,0
추,XR,10,0.00%,4,0,0,0.00%,0,0,10,0.00%,4,0
푸르뎅뎅,XR,10,0.00%,10,0,0,0.00%,0,0,10,0.00%,10,0
푸르죽죽,XR,9,0.00%,6,0,0,0.00%,0,0,9,0.00%,6,0
감,XR,9,0.00%,8,0,0,0.00%,0,0,9,0.00%,8,0
드라마틱,XR,9,0.00%,5,0,0,0.00%,0,0,9,0.00%,5,0
뻑적지근,XR,9,0.00%,5,0,0,0.00%,0,0,9,0.00%,5,0
사근사근,XR,8,0.00%,7,0,1,0.00%,1,0,9,0.00%,8,0
애매모호,XR,9,0.00%,6,0,0,0.00%,0,0,9,0.00%,6,0
어머어마,XR,9,0.00%,8,0,0,0.00%,0,0,9,0.00%,8,0
거추장,XR,9,0.00%,6,0,0,0.00%,0,0,9,0.00%,6,0
무지근,XR,9,0.00%,7,0,0,0.00%,0,0,9,0.00%,7,0
불가능,XR,9,0.00%,5,0,0,0.00%,0,0,9,0.00%,5,0
오종종,XR,9,0.00%,7,0,0,0.00%,0,0,9,0.00%,7,0
이쁘장,XR,1,0.00%,1,0,8,0.00%,3,0,9,0.00%,4,0
황막,XR,9,0.00%,7,0,0,0.00%,0,0,9,0.00%,7,0
흉악,XR,9,0.00%,7,0,0,0.00%,0,0,9,0.00%,7,0
컬컬,XR,8,0.00%,7,0,1,0.00%,1,0,9,0.00%,8,0
톡톡,XR,9,0.00%,6,0,0,0.00%,0,0,9,0.00%,6,0
조붓,XR,9,0.00%,7,0,0,0.00%,0,0,9,0.00%,7,0
왜자,XR,9,0.00%,2,0,0,0.00%,0,0,9,0.00%,2,0
유수,XR,9,0.00%,5,0,0,0.00%,0,0,9,0.00%,5,0
은연,XR,8,0.00%,8,0,1,0.00%,1,0,9,0.00%,9,0
소략,XR,9,0.00%,7,0,0,0.00%,0,0,9,0.00%,7,0
소복,XR,9,0.00%,9,0,0,0.00%,0,0,9,0.00%,9,0
심장,XR,8,0.00%,7,0,1,0.00%,1,0,9,0.00%,8,0
양순,XR,9,0.00%,8,0,0,0.00%,0,0,9,0.00%,8,0
번다,XR,9,0.00%,6,0,0,0.00%,0,0,9,0.00%,6,0
무감,XR,8,0.00%,3,0,1,0.00%,1,0,9,0.00%,4,0
무망,XR,9,0.00%,8,0,0,0.00%,0,0,9,0.00%,8,0
다각,XR,8,0.00%,4,0,1,0.00%,1,0,9,0.00%,5,0
다단,XR,9,0.00%,7,0,0,0.00%,0,0,9,0.00%,7,0
두런,XR,9,0.00%,1,0,0,0.00%,0,0,9,0.00%,1,0
껌껌,XR,7,0.00%,6,0,2,0.00%,1,0,9,0.00%,7,0
요러,XR,0,0.00%,0,0,9,0.00%,6,0,9,0.00%,6,0
발그스름,XR,8,0.00%,8,0,0,0.00%,0,0,8,0.00%,8,0
간구,XR,8,0.00%,5,0,0,0.00%,0,0,8,0.00%,5,0
덥수룩,XR,8,0.00%,8,0,0,0.00%,0,0,8,0.00%,8,0
도도록,XR,8,0.00%,4,0,0,0.00%,0,0,8,0.00%,4,0
뒤숭숭,XR,8,0.00%,7,0,0,0.00%,0,0,8,0.00%,7,0
부정직,XR,8,0.00%,6,0,0,0.00%,0,0,8,0.00%,6,0
편벽,XR,8,0.00%,7,0,0,0.00%,0,0,8,0.00%,7,0
희끗,XR,8,0.00%,5,0,0,0.00%,0,0,8,0.00%,5,0
척척,XR,8,0.00%,7,0,0,0.00%,0,0,8,0.00%,7,0
친숙,XR,6,0.00%,5,0,2,0.00%,2,0,8,0.00%,7,0
자별,XR,8,0.00%,6,0,0,0.00%,0,0,8,0.00%,6,0
정대,XR,8,0.00%,6,0,0,0.00%,0,0,8,0.00%,6,0
정숙,XR,8,0.00%,4,0,0,0.00%,0,0,8,0.00%,4,0
엔간,XR,8,0.00%,5,0,0,0.00%,0,0,8,0.00%,5,0
오롯,XR,8,0.00%,7,0,0,0.00%,0,0,8,0.00%,7,0
완서,XR,8,0.00%,1,0,0,0.00%,0,0,8,0.00%,1,0
위중,XR,8,0.00%,7,0,0,0.00%,0,0,8,0.00%,7,0
서름,XR,8,0.00%,4,0,0,0.00%,0,0,8,0.00%,4,0
선뜻,XR,8,0.00%,2,0,0,0.00%,0,0,8,0.00%,2,0
섬약,XR,8,0.00%,4,0,0,0.00%,0,0,8,0.00%,4,0
막강,XR,7,0.00%,5,0,1,0.00%,1,0,8,0.00%,6,0
망칙,XR,8,0.00%,8,0,0,0.00%,0,0,8,0.00%,8,0
미욱,XR,8,0.00%,8,0,0,0.00%,0,0,8,0.00%,8,0
냉정,XR,6,0.00%,5,0,2,0.00%,2,0,8,0.00%,7,0
노숙,XR,4,0.00%,3,0,4,0.00%,2,0,8,0.00%,5,0
눅진,XR,8,0.00%,4,0,0,0.00%,0,0,8,0.00%,4,0
데데,XR,8,0.00%,4,0,0,0.00%,0,0,8,0.00%,4,0
들썩,XR,8,0.00%,6,0,0,0.00%,0,0,8,0.00%,6,0
따끔,XR,8,0.00%,5,0,0,0.00%,0,0,8,0.00%,5,0
괴,XR,8,0.00%,6,0,0,0.00%,0,0,8,0.00%,6,0
우두망찰,XR,8,0.00%,8,0,0,0.00%,0,0,8,0.00%,8,0
흐리멍덩,XR,7,0.00%,6,0,0,0.00%,0,0,7,0.00%,6,0
고요,XR,7,0.00%,3,0,0,0.00%,0,0,7,0.00%,3,0
거만,XR,0,0.00%,0,0,7,0.00%,5,0,7,0.00%,5,0
암울,XR,0,0.00%,0,0,7,0.00%,3,0,7,0.00%,3,0
괴상망측,XR,7,0.00%,7,0,0,0.00%,0,0,7,0.00%,7,0
두리뭉실,XR,5,0.00%,5,0,2,0.00%,2,0,7,0.00%,7,0
둥글넓적,XR,6,0.00%,6,0,1,0.00%,1,0,7,0.00%,7,0
들척지근,XR,7,0.00%,7,0,0,0.00%,0,0,7,0.00%,7,0
불그스름,XR,5,0.00%,5,0,2,0.00%,2,0,7,0.00%,7,0
불효막심,XR,7,0.00%,7,0,0,0.00%,0,0,7,0.00%,7,0
살기등등,XR,7,0.00%,6,0,0,0.00%,0,0,7,0.00%,6,0
시금털털,XR,7,0.00%,7,0,0,0.00%,0,0,7,0.00%,7,0
여차여차,XR,6,0.00%,5,0,1,0.00%,1,0,7,0.00%,6,0
그들먹,XR,7,0.00%,6,0,0,0.00%,0,0,7,0.00%,6,0
앙바틈,XR,7,0.00%,3,0,0,0.00%,0,0,7,0.00%,3,0
판판,XR,7,0.00%,7,0,0,0.00%,0,0,7,0.00%,7,0
훤출,XR,7,0.00%,7,0,0,0.00%,0,0,7,0.00%,7,0
천진,XR,7,0.00%,5,0,0,0.00%,0,0,7,0.00%,5,0
청신,XR,7,0.00%,6,0,0,0.00%,0,0,7,0.00%,6,0
측은,XR,7,0.00%,4,0,0,0.00%,0,0,7,0.00%,4,0
이악,XR,7,0.00%,5,0,0,0.00%,0,0,7,0.00%,5,0
정치,XR,7,0.00%,6,0,0,0.00%,0,0,7,0.00%,6,0
역연,XR,7,0.00%,5,0,0,0.00%,0,0,7,0.00%,5,0
요상,XR,7,0.00%,4,0,0,0.00%,0,0,7,0.00%,4,0
유일,XR,6,0.00%,5,0,1,0.00%,1,0,7,0.00%,6,0
숭엄,XR,7,0.00%,5,0,0,0.00%,0,0,7,0.00%,5,0
식상,XR,7,0.00%,4,0,0,0.00%,0,0,7,0.00%,4,0
방정,XR,7,0.00%,6,0,0,0.00%,0,0,7,0.00%,6,0
분망,XR,7,0.00%,7,0,0,0.00%,0,0,7,0.00%,7,0
새삼,XR,3,0.00%,3,0,4,0.00%,3,0,7,0.00%,6,0
말똥,XR,7,0.00%,4,0,0,0.00%,0,0,7,0.00%,4,0
무계,XR,7,0.00%,3,0,0,0.00%,0,0,7,0.00%,3,0
괄목,XR,6,0.00%,3,0,1,0.00%,1,0,7,0.00%,4,0
구체,XR,6,0.00%,1,0,1,0.00%,1,0,7,0.00%,2,0
급작,XR,7,0.00%,4,0,0,0.00%,0,0,7,0.00%,4,0
기박,XR,7,0.00%,3,0,0,0.00%,0,0,7,0.00%,3,0
간악,XR,7,0.00%,5,0,0,0.00%,0,0,7,0.00%,5,0
걸찍,XR,7,0.00%,5,0,0,0.00%,0,0,7,0.00%,5,0
고만,XR,7,0.00%,7,0,0,0.00%,0,0,7,0.00%,7,0
뜨뜻미지근,XR,7,0.00%,6,0,0,0.00%,0,0,7,0.00%,6,0
쇠,XR,6,0.00%,5,0,0,0.00%,0,0,6,0.00%,5,0
공소,XR,6,0.00%,6,0,0,0.00%,0,0,6,0.00%,6,0
깡똥,XR,6,0.00%,5,0,0,0.00%,0,0,6,0.00%,5,0
다난,XR,6,0.00%,6,0,0,0.00%,0,0,6,0.00%,6,0
되직,XR,6,0.00%,3,0,0,0.00%,0,0,6,0.00%,3,0
만발,XR,5,0.00%,4,0,1,0.00%,1,0,6,0.00%,5,0
맞춤,XR,6,0.00%,5,1,0,0.00%,0,0,6,0.00%,5,1
문약,XR,6,0.00%,4,0,0,0.00%,0,0,6,0.00%,4,0
물렁,XR,6,0.00%,5,0,0,0.00%,0,0,6,0.00%,5,0
박절,XR,6,0.00%,6,0,0,0.00%,0,0,6,0.00%,6,0
범박,XR,6,0.00%,6,0,0,0.00%,0,0,6,0.00%,6,0
습습,XR,6,0.00%,4,0,0,0.00%,0,0,6,0.00%,4,0
어련,XR,5,0.00%,4,0,1,0.00%,1,0,6,0.00%,5,0
어슷,XR,6,0.00%,4,0,0,0.00%,0,0,6,0.00%,4,0
여일,XR,6,0.00%,6,0,0,0.00%,0,0,6,0.00%,6,0
용렬,XR,6,0.00%,6,0,0,0.00%,0,0,6,0.00%,6,0
음음,XR,6,0.00%,4,0,0,0.00%,0,0,6,0.00%,4,0
응큼,XR,6,0.00%,6,0,0,0.00%,0,0,6,0.00%,6,0
인색,XR,6,0.00%,6,0,0,0.00%,0,0,6,0.00%,6,0
저러,XR,6,0.00%,4,0,0,0.00%,0,0,6,0.00%,4,0
찐득,XR,6,0.00%,5,0,0,0.00%,0,0,6,0.00%,5,0
츱츱,XR,6,0.00%,5,0,0,0.00%,0,0,6,0.00%,5,0
친밀,XR,6,0.00%,5,0,0,0.00%,0,0,6,0.00%,5,0
퀘퀘,XR,6,0.00%,6,0,0,0.00%,0,0,6,0.00%,6,0
통쾌,XR,6,0.00%,6,0,0,0.00%,0,0,6,0.00%,6,0
포실,XR,6,0.00%,4,0,0,0.00%,0,0,6,0.00%,4,0
허랑,XR,6,0.00%,3,0,0,0.00%,0,0,6,0.00%,3,0
헌칠,XR,6,0.00%,4,0,0,0.00%,0,0,6,0.00%,4,0
현숙,XR,6,0.00%,5,0,0,0.00%,0,0,6,0.00%,5,0
화급,XR,6,0.00%,4,0,0,0.00%,0,0,6,0.00%,4,0
떠들석,XR,6,0.00%,6,0,0,0.00%,0,0,6,0.00%,6,0
씁쓰름,XR,5,0.00%,4,0,1,0.00%,1,0,6,0.00%,5,0
알딸딸,XR,6,0.00%,6,0,0,0.00%,0,0,6,0.00%,6,0
달짝지근,XR,5,0.00%,4,0,1,0.00%,1,0,6,0.00%,5,0
두루뭉실,XR,6,0.00%,6,0,0,0.00%,0,0,6,0.00%,6,0
부유스름,XR,6,0.00%,5,0,0,0.00%,0,0,6,0.00%,5,0
유치찬란,XR,6,0.00%,5,0,0,0.00%,0,0,6,0.00%,5,0
허랑방탕,XR,6,0.00%,5,0,0,0.00%,0,0,6,0.00%,5,0
후리후리,XR,6,0.00%,4,0,0,0.00%,0,0,6,0.00%,4,0
이따만,XR,0,0.00%,0,0,6,0.00%,4,0,6,0.00%,4,0
후치,XR,0,0.00%,0,0,6,0.00%,1,0,6,0.00%,1,0
통통,XR,0,0.00%,0,0,6,0.00%,3,0,6,0.00%,3,0
후,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
테이크,XR,0,0.00%,0,0,5,0.00%,1,0,5,0.00%,1,0
검박,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
고명,XR,5,0.00%,3,0,0,0.00%,0,0,5,0.00%,3,0
곤비,XR,5,0.00%,3,0,0,0.00%,0,0,5,0.00%,3,0
궁박,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
그렁,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
긴박,XR,5,0.00%,3,0,0,0.00%,0,0,5,0.00%,3,0
깝깝,XR,2,0.00%,1,0,3,0.00%,3,0,5,0.00%,4,0
꺼벙,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
냉냉,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
너끈,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
농밀,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
높직,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
담박,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
뒤척,XR,4,0.00%,2,0,1,0.00%,1,0,5,0.00%,3,0
따땃,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
면면,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
무사,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
바듯,XR,5,0.00%,2,0,0,0.00%,0,0,5,0.00%,2,0
불퉁,XR,5,0.00%,3,0,0,0.00%,0,0,5,0.00%,3,0
빠삭,XR,2,0.00%,2,0,3,0.00%,2,0,5,0.00%,4,0
생뚱,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
솔찍,XR,5,0.00%,1,0,0,0.00%,0,0,5,0.00%,1,0
숙성,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
시뜻,XR,5,0.00%,3,0,0,0.00%,0,0,5,0.00%,3,0
알알,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
요요,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
유덕,XR,5,0.00%,3,0,0,0.00%,0,0,5,0.00%,3,0
저만,XR,4,0.00%,4,0,1,0.00%,1,0,5,0.00%,5,0
죄만,XR,5,0.00%,3,0,0,0.00%,0,0,5,0.00%,3,0
중씰,XR,5,0.00%,2,0,0,0.00%,0,0,5,0.00%,2,0
지근,XR,4,0.00%,3,0,1,0.00%,1,0,5,0.00%,4,0
지질,XR,5,0.00%,2,0,0,0.00%,0,0,5,0.00%,2,0
짱짱,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
쪼잔,XR,4,0.00%,4,0,1,0.00%,1,0,5,0.00%,5,0
찌릿,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
초간,XR,5,0.00%,1,0,0,0.00%,0,0,5,0.00%,1,0
촉박,XR,5,0.00%,3,0,0,0.00%,0,0,5,0.00%,3,0
충충,XR,5,0.00%,3,0,0,0.00%,0,0,5,0.00%,3,0
호사,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
혼재,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
황황,XR,5,0.00%,3,0,0,0.00%,0,0,5,0.00%,3,0
흉맹,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
두두룩,XR,5,0.00%,3,0,0,0.00%,0,0,5,0.00%,3,0
먹음직,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
뽀로통,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
해말쑥,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
허수룩,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
가무스름,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
노르끄레,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
두루뭉술,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
어리어리,XR,5,0.00%,2,0,0,0.00%,0,0,5,0.00%,2,0
유머러스,XR,4,0.00%,4,0,1,0.00%,1,0,5,0.00%,5,0
유효적절,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
전도양양,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
지긋지긋,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
아이러니컬,XR,5,0.00%,4,0,0,0.00%,0,0,5,0.00%,4,0
어중간,XR,0,0.00%,0,0,5,0.00%,4,0,5,0.00%,4,0
찝쩍,XR,0,0.00%,0,0,5,0.00%,3,0,5,0.00%,3,0
뻘줌,XR,0,0.00%,0,0,5,0.00%,2,0,5,0.00%,2,0
쪼그만,XR,0,0.00%,0,0,5,0.00%,4,0,5,0.00%,4,0
강퍅,XR,5,0.00%,5,0,0,0.00%,0,0,5,0.00%,5,0
핍진,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
허탄,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
협착,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
화안,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
회삽,XR,4,0.00%,1,0,0,0.00%,0,0,4,0.00%,1,0
후출,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
후텁,XR,4,0.00%,1,0,0,0.00%,0,0,4,0.00%,1,0
흉측,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
희끔,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
나즈막,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
두리번,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
무명색,XR,4,0.00%,1,0,0,0.00%,0,0,4,0.00%,1,0
묵지근,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
번드레,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
뿌루퉁,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
삐뚜름,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
어기적,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
조그만,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
조그맣,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
짭조름,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
파르께,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
폐일언,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
함초롬,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
고자누룩,XR,4,0.00%,1,0,0,0.00%,0,0,4,0.00%,1,0
괴상망칙,XR,3,0.00%,3,0,1,0.00%,1,0,4,0.00%,4,0
네모반듯,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
녹작지근,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
늙수구레,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
리드미컬,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
발그스레,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
복잡다기,XR,3,0.00%,3,0,1,0.00%,1,0,4,0.00%,4,0
새콤달콤,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
섬쩍지근,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
요러저러,XR,4,0.00%,1,0,0,0.00%,0,0,4,0.00%,1,0
의기양양,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
치기만만,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
컴커무레,XR,4,0.00%,1,0,0,0.00%,0,0,4,0.00%,1,0
쪼그마,XR,0,0.00%,0,0,4,0.00%,4,0,4,0.00%,4,0
울렁,XR,0,0.00%,0,0,4,0.00%,2,0,4,0.00%,2,0
가급,XR,0,0.00%,0,0,4,0.00%,4,0,4,0.00%,4,0
허접,XR,0,0.00%,0,0,4,0.00%,2,0,4,0.00%,2,0
어리버리,XR,0,0.00%,0,0,4,0.00%,3,0,4,0.00%,3,0
중요시,XR,0,0.00%,0,0,4,0.00%,3,0,4,0.00%,3,0
약,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
유,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
음,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
정,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
통,XR,4,0.00%,1,0,0,0.00%,0,0,4,0.00%,1,0
간간,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
간특,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
거뭇,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
견결,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
결곡,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
곤핍,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
공순,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
관후,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
굉대,XR,4,0.00%,1,0,0,0.00%,0,0,4,0.00%,1,0
구순,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
꿉꿉,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
냉담,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
넓직,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
녹녹,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
느직,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
늘펀,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
덜큰,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
덩실,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
동탕,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
말랑,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
멈칫,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
몰풍,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
묵중,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
미거,XR,4,0.00%,1,0,0,0.00%,0,0,4,0.00%,1,0
민민,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
번쇄,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
부대,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
불로,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
불상,XR,4,0.00%,4,1,0,0.00%,0,0,4,0.00%,4,1
불요,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
사특,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
소쇄,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
소연,XR,4,0.00%,3,0,0,0.00%,0,0,4,0.00%,3,0
소이,XR,4,0.00%,2,0,0,0.00%,0,0,4,0.00%,2,0
속악,XR,4,0.00%,4,0,0,0.00%,0,0,4,0.00%,4,0
